1597246228.550416|213.13.166.231|443|180.211.115.234|55779|TCP|0|0|64|5|8192|40
1597246228.550858|213.13.166.231|443|180.211.115.234|55779|TCP|0|0|64|5|8192|40
1597246228.551224|213.13.166.231|443|180.211.115.234|55779|TCP|0|0|64|5|8192|40
1597246228.551675|52.223.37.89|443|146.55.105.97|7176|TCP|0|0|64|5|8192|40
1597246228.552591|148.227.42.103|443|136.28.184.252|56428|TCP|0|0|64|5|8192|40
1597246228.553826|47.39.231.24|8000|175.84.140.102|34445|UDP|0|0|64|0|0|28
1597246228.555018|148.227.29.239|443|175.241.69.62|45907|TCP|0|0|64|5|8192|40
1597246228.5561|189.61.194.100|21082|171.222.161.108|3257|UDP|0|0|64|0|0|28
1597246228.556891|213.13.166.231|443|180.211.115.234|55779|TCP|0|0|64|5|8192|40
1597246228.557746|52.223.37.89|443|146.55.105.97|7176|TCP|0|0|64|5|8192|40
1597246228.558604|55.8.36.251|443|136.87.70.20|42080|TCP|0|0|64|5|8192|40
1597246228.559473|205.190.20.52|443|161.195.226.60|55434|TCP|0|0|64|5|8192|40
1597246228.560335|94.20.173.160|53|158.48.141.156|17826|UDP|0|0|64|0|0|28
1597246228.561071|55.8.36.251|443|136.87.70.20|42080|TCP|0|0|64|5|8192|40
1597246228.561965|205.190.20.171|443|161.89.80.150|59363|TCP|0|0|64|5|8192|40
1597246228.562813|215.52.141.200|32767|175.68.190.133|8545|TCP|0|0|64|5|8192|40
1597246228.563597|52.223.37.89|443|146.55.105.97|7176|TCP|0|0|64|5|8192|40
1597246228.564301|205.190.20.171|443|161.89.80.150|59363|TCP|0|0|64|5|8192|40
1597246228.564746|197.131.183.223|46085|161.192.10.113|2600|UDP|0|0|64|0|0|28
1597246228.565119|179.173.230.202|62368|175.71.112.102|47418|UDP|0|0|64|0|0|28
1597246228.565524|30.220.161.123|443|146.55.105.101|18780|TCP|0|0|64|5|8192|40
1597246228.566004|30.220.161.123|443|146.55.105.101|18780|TCP|0|0|64|5|8192|40
1597246228.56648|52.223.37.89|443|146.55.105.97|7176|TCP|0|0|64|5|8192|40
1597246228.567123|91.4.80.18|18010|182.250.165.63|45194|TCP|0|0|64|5|8192|40
1597246228.567558|37.245.124.2|7777|175.73.250.3|63564|UDP|0|0|64|0|0|28
1597246228.567929|93.45.160.82|55536|45.62.98.80|445|TCP|0|0|64|5|8192|40
1597246228.568375|62.135.165.105|80|162.160.55.116|54905|TCP|0|0|64|5|8192|40
